Name,SMILES,Eu_mean,Eu_std,Am_mean,Am_std,Delta_mean,Delta_std
215434,CC[C@@H]([C@@H]([C@H]1C=CN=C1c1ccc2c(n1)c1nc(cc(c1cc2)CCC(CC)(CC)C)P(=O)(O)O)C)C,8.93959753036499,0.484157257986522,10.865611953735351,0.4820961551778406,1.926014423370361,0.2150010199233639
227677,CC[C@H]([C@H](c1cc(nc2c1ccc1c2nc(cc1CC[C@H](C(C)C)C)c1cccs1)C(=O)N)C)C,9.249541735649109,0.5250893824069498,11.175550050735474,0.4683090603230277,1.9260083150863647,0.2381104172765302
256257,CCC[C@H](CCc1cc2ccc(nc2c2c1ccc(n2)C1=NC=C(C1)[C@H](C(C)(C)C)C)P(=O)(O)O)C,8.694750261306762,0.453209321399819,10.620750532150268,0.4389830040840584,1.9260002708435056,0.2421548930862731
108124,CCCc1cc2c(CC[C@@H](C(C)(C)C)C)cc(nc2c2c1ccc(n2)P(=O)(O)O)c1cccs1,8.433434944152832,0.4671107341212915,10.35942813873291,0.4632399944947815,1.925993194580078,0.2054760981146577
147953,CC[C@@H]([C@@H](C(C)C)NC(=O)c1ccc2c(n1)c1nc(ccc1cc2)c1cccs1)CCC(CC)(C)C,9.130579824447633,0.4953726569816294,11.056542854309082,0.4933110560679517,1.9259630298614503,0.2249126440999879
168716,CCC[C@H](C([C@@H](C(C)C)CCc1cc(nc2c1ccc1c2nc(cc1)C(=O)[O-])P(=O)(O)O)(C)C)C,8.641961450576781,0.5764725222655114,10.567915601730348,0.5791381343119649,1.9259541511535645,0.2475644157784388
20963,CC(C[C@H](C(C(C)(C)C)(C)C)CCc1cc(nc2c1ccc1c2nc(cc1)c1ccccn1)c1cccs1)C,8.67987216949463,0.5135128544631004,10.605825366973876,0.5138702369127921,1.925953197479248,0.2355908768877502
65871,CCC(Cc1cc2c(cc(nc2c2c1ccc(n2)c1cccs1)C(=O)N)[C@H](CCC(C)C)C)(C)C,9.395221824645995,0.5658347230414645,11.321168479919434,0.5420080675635024,1.9259466552734372,0.2375208445078215
43017,CC[C@H](CC([C@@H]([C@@H](Cc1cc2ccc3c(c2nc1c1cccs1)nc(cc3)c1ccccn1)C)C)(C)C)C,9.663437519073486,0.5411453898344144,11.589375371932984,0.5310953461819672,1.925937852859497,0.2312944473031238
5419,CCCc1cc(nc2c1ccc1c2nc(cc1)S(=O)(=O)OC[C@@H](CC(C)(C)C)C)c1ccccn1,8.066222114562988,0.4916592001282047,9.992134084701538,0.4514975714879375,1.9259119701385496,0.2482575203769901
2150,CC(C[C@@H](c1cc2ccc(nc2c2c1ccc(n2)C1=NC(=CC1)CC[C@@H](C(C)(C)C)C)P(=O)(O)O)C)C,8.642865862846374,0.4726546575044241,10.568773164749146,0.453007059996701,1.925907301902771,0.2436859310850758
171561,CC(CCC[C@@H](NC(=O)c1ccc2c(n1)c1nc(cc(c1cc2)[C@@H]([C@@H](C(C)C)C)C)S(=O)(=O)O)C)C,9.75327486038208,0.5550775011789648,11.679181032180786,0.5740501974593274,1.925906171798706,0.2473135303443324
77401,CCC(Cc1cc2cc([C@H](C(C)C)C)c(nc2c2c1ccc(n2)C(=O)[O-])c1cccs1)(CC)C,9.086446194648742,0.4120057525261501,11.01234483718872,0.3944877544488834,1.925898642539978,0.2323103295891708
178002,CCCc1cc2ccc(nc2c2c1ccc(n2)C1=NC=C(C1)CCCC(C)(C)C)P(=O)(O)O,8.75498692035675,0.573103011435941,10.680884895324708,0.5173532384653854,1.9258979749679568,0.2496220334748661
295443,CC[C@H](C([C@H](C[C@@H](C(c1cc(nc2c1ccc1c2nc(cc1)C(=O)N)c1ccccn1)(C)C)C)C)(C)C)C,9.14462432861328,0.552691273137986,11.070520162582396,0.5338463731253544,1.925895833969116,0.2119883491835303
217272,CC[C@H]([C@H](c1ccnc(c1)c1nc2c(cc1CCC(C)C)ccc1c2nc(cc1)P(=O)(O)O)C)C,9.259401445388797,0.412623343448901,11.185279445648192,0.4005967207971661,1.9258780002593996,0.227313333708733
10614,CC([C@H](c1ccc(c(n1)c1ccc2c(n1)c1nc(ccc1cc2)P(=O)(O)O)CCC(C)(C)C)C)C,8.114893593788146,0.4212076582930713,10.04071530342102,0.4370041097057362,1.9258217096328736,0.1981489279218495
237245,C[C@H](C[C@@H](c1cc2ccc(nc2c2c1ccc(n2)C(=O)N)C1=NC=CC1)C)C[C@@H](CCC(C)(C)C)C,9.12465416431427,0.6530425185231225,11.050459451675415,0.6215503938815886,1.925805287361145,0.2480075298561536
